koi_period,koi_duration,koi_depth,koi_model_snr,koi_impact,koi_time0bk,koi_steff,koi_slogg,koi_srad,koi_smet,koi_kepmag,duty_cycle,rp_rs,koi_disposition
18.684.837.700,379.650,"1,25E+07",41.20,4.050,1.361.458.700,4156.00,4.712,5.450,-4.400,15.434,"0,0000008466089058","3,53765459",CONFIRMED
7.416.347.010,213.620,"5,06E+06",20.60,4.760,1.358.537.200,4156.00,4.712,5.450,-4.400,15.434,"0,000001200164086","2,248332716",CONFIRMED
9.917.242.680,322.410,"4,58E+06",38.80,7.860,1.351.389.000,5539.00,4.244,1.2070,1.400,14.498,"0,000001354585184","2,139859808",CONFIRMED
82.534.118.800,485.560,"1,90E+07",40.10,330,2.091.276.300,4316.00,4.678,5.800,-4.400,15.187,"0,0000002451309466","4,353619184",CONFIRMED
20.160.378.580,413.000,"3,44E+06",35.10,9.410,1.443.428.100,4975.00,4.614,7.240,200,13.389,"0,0000008535719339","1,853645058",CONFIRMED
10.994.708.910,159.290,"8,85E+06",32.70,2.650,1.373.576.900,4302.00,4.661,5.860,-4.400,15.389,"0,0000006036615783","2,974390694",CONFIRMED
6.736.797.320,236.000,,,,1.364.043.415,,,,,15.389,"0,00000145964512",0,CANDIDATE
124.035.899.390,484.720,"7,69E+07",190.10,750,1.360.150.980,5822.00,4.244,1.2800,1.400,14.989,"0,0000001628292032","8,769264507",CANDIDATE
1.194.812.329,137.770,"1,90E+06",41.20,4.040,1.321.832.900,6198.00,4.475,9.700,-2.800,14.029,"0,000004804450479","1,37658999",FALSE POSITIVE
10.849.694.770,347.400,"1,12E+07",43.50,5.500,1.367.443.200,5251.00,4.592,7.780,-400,15.409,"0,000001334138914","3,349776112",CONFIRMED
12.184.200.060,250.140,"4,99E+06",23.30,7.460,1.390.564.400,5771.00,4.374,1.0680,600,13.982,"0,000000855411102","2,234502182",CONFIRMED
3.764.170.120,201.110,"5,58E+06",27.20,2.870,1.323.546.200,5063.00,4.617,7.280,-1.400,15.484,"0,00000222614363","2,363048878",CONFIRMED
5.929.722.370,251.800,"4,12E+06",8.90,480,1.354.981.100,5741.00,4.492,9.560,1.600,14.746,"0,000001769335225","2,03002463",CONFIRMED
12.247.612.100,320.900,"4,03E+06",6.80,1.160,1.382.196.000,5741.00,4.492,9.560,1.600,14.746,"0,000001091709406","2,006738648",CONFIRMED
13.590.515.470,378.400,"6,22E+06",27.70,2.320,1.330.721.700,5442.00,4.409,9.740,1.000,15.150,"0,000001160122786","2,493792293",CONFIRMED
46.877.672.400,1.004.100,"5,40E+06",37.50,8.340,1.376.679.100,5504.00,4.418,9.930,2.000,14.632,"0,0000008924824518","2,323359636",CONFIRMED
89.193.573.700,401.040,"8,68E+06",43.50,150,2.178.218.400,6071.00,4.239,1.2950,-600,12.487,"0,0000001873453356","2,946693062",CONFIRMED
13.093.909.110,228.050,"3,99E+06",62.20,8.600,1.445.250.000,5772.00,4.487,9.560,1.000,12.706,"0,0000007256872836","1,996747355",CONFIRMED
4.915.385.452,277.570,"2,26E+06",65.60,4.840,1.326.944.800,5772.00,4.487,9.560,1.000,12.706,"0,000002352901269","1,501665742",CONFIRMED
87.455.958.000,1.825.700,"1,60E+07",118.90,1.2620,1.362.304.200,7700.00,4.018,2.1110,-1.400,13.360,"0,0000008698187645","4,006120318",FALSE POSITIVE
805.259.257,142.246,"1,38E+07",329.70,1.2450,1.321.009.160,5872.00,3.926,2.0220,2.000,13.742,"0,000007360258966","3,720618228",FALSE POSITIVE
9.767.859.110,216.490,"5,85E+06",54.10,9.160,1.394.396.800,5371.00,4.513,8.520,0,13.766,"0,0000009234793996","2,419504081",CONFIRMED
40.809.573.430,315.800,"4,36E+06",39.30,9.490,1.426.921.800,6183.00,4.301,1.3000,2.600,12.988,"0,0000003224325134","2,088300745",CONFIRMED
22.085.515.990,217.270,"3,16E+07",48.50,6.560,1.352.343.200,3828.00,4.712,5.650,3.000,15.967,"0,0000004099028825","5,619074657",CONFIRMED
1.151.166.776,109.070,"5,78E+06",83.70,290,1.332.317.660,3951.00,4.730,5.350,-1.600,14.440,"0,000003947806198","2,404994802",CONFIRMED
4.693.305.543,517.249,"1,45E+08",1765.20,2.300,1.368.627.229,6365.00,4.220,1.4700,2.000,12.291,"0,000004592081523","12,05114102",FALSE POSITIVE
3.246.732.048,305.350,"7,00E+07",775.00,4.750,1.333.791.650,5763.00,4.150,1.4570,2.600,14.678,"0,000003918683919","8,36552449",CONFIRMED
8.360.675.900,628.700,"1,95E+06",17.70,2.590,1.388.193.400,5771.00,4.374,1.0680,600,13.982,"0,000003133219568","1,395707706",FALSE POSITIVE
62.138.597.900,429.380,"8,86E+06",36.10,6.990,1.611.483.400,5123.00,3.992,1.6210,2.000,14.520,"0,0000002879182012","2,977079105",CONFIRMED
17.118.103.600,129.000,"1,68E+06",6.10,4.346,1.361.942.900,5576.00,4.515,9.290,3.000,14.520,"0,0000003139950619","1,294990347",CANDIDATE
8.294.828.110,274.370,"5,60E+06",38.10,9.320,1.335.020.100,5773.00,4.478,9.390,-400,14.469,"0,000001378218232","2,365375235",CANDIDATE
26.635.216.000,594.900,"1,49E+07",30.60,1.2420,1.555.577.000,5215.00,4.455,8.820,400,15.551,"0,0000009306288336","3,863677005",FALSE POSITIVE
17.848.508.350,589.190,"3,91E+06",43.50,8.490,1.483.911.700,6188.00,4.152,1.4650,-800,13.781,"0,000001375441737","1,97787765",CONFIRMED
26.136.344.300,661.300,"3,62E+06",38.10,1.870,1.316.179.600,6188.00,4.152,1.4650,-800,13.781,"0,000001054247157","1,903155275",CONFIRMED
11.189.570.900,530.000,"1,43E+06",19.90,5.410,1.406.350.400,6188.00,4.152,1.4650,-800,13.781,"0,000001973563913","1,19707978",CONFIRMED
2.757.977.384,214.890,"2,11E+06",22.50,8.750,1.318.790.700,5919.00,4.435,1.2000,-800,13.263,"0,000003246491451","1,452583905",CONFIRMED
18.692.860.599,388.584,"5,13E+08",1281.90,1.160,1.438.331.829,5190.00,4.660,6.600,-5.200,16.147,"0,0000008661595647","22,63978798",FALSE POSITIVE
14.800.750.820,576.200,"5,01E+06",54.00,3.670,1.328.217.900,6327.00,3.092,7.6630,5.600,12.538,"0,000001622102394","2,239196284",CONFIRMED
3.126.861.192,119.260,"7,95E+06",94.60,6.030,1.337.249.590,4854.00,3.939,1.7490,5.600,13.884,"0,000001589186843","2,81886502",CONFIRMED
87.242.503.160,412.060,"1,79E+08",335.20,8.840,1.533.446.950,5671.00,4.501,9.550,2.800,14.288,"0,0000001967981895","13,3641311",FALSE POSITIVE
10.240.611.361,96.170,"2,96E+07",72.00,7.860,1.316.678.970,5227.00,4.623,6.400,-9.400,15.408,"0,0000003912933703","5,438749856",CANDIDATE
16.877.257.750,379.170,"8,18E+06",43.10,5.160,1.386.490.700,5497.00,4.512,8.720,0,14.101,"0,0000009360969794","2,860769127",CONFIRMED
12.057.056.590,234.620,"5,24E+06",20.80,5.480,1.354.159.500,5365.00,4.537,8.340,0,13.576,"0,0000008107976653","2,288886192",CONFIRMED
28.267.273.850,458.390,"1,16E+07",42.10,100,1.409.256.100,5132.00,4.457,8.860,1.600,14.907,"0,0000006756782927","3,406170871",CONFIRMED
3.770.590.654,202.900,"3,14E+06",37.10,2.400,1.333.908.800,5714.00,4.274,1.2080,1.400,14.668,"0,000002242133247","1,773132821",CONFIRMED
2.707.306.400,343.780,"6,95E+05",31.70,70,1.324.306.800,6045.00,4.069,1.6290,200,11.894,"0,000005290929267","0,8336666",CONFIRMED
23.117.072.220,399.480,"2,41E+07",61.20,8.070,1.495.622.100,5275.00,4.505,7.960,-3.000,15.462,"0,0000007200306268","4,90662817",CANDIDATE
4.775.021.170,170.870,"4,51E+06",16.70,5.180,3.554.564.400,5275.00,4.505,7.960,-3.000,15.462,"0,000001491005606","2,124617613",CANDIDATE
66.415.978.900,706.100,"2,05E+07",33.60,3.710,1.881.398.800,5383.00,4.603,7.590,-2.200,15.983,"0,0000004429782384","4,531225",CONFIRMED
8.010.392.900,427.130,"2,94E+06",34.60,450,1.353.182.300,5616.00,4.327,1.1110,1.400,14.601,"0,000002221749115","1,714934401",CONFIRMED
5.695.902.020,356.610,"4,92E+07",391.20,490,1.392.316.370,6106.00,4.497,9.400,-2.400,14.858,"0,000002608673736","7,015055239",CANDIDATE
27.666.637.500,631.500,"3,24E+06",24.40,5.190,1.438.634.300,5616.00,4.327,1.1110,1.400,14.601,"0,0000009510552195","1,8",CONFIRMED
5.195.593.980,374.800,"1,16E+06",16.00,540,1.327.217.800,5616.00,4.327,1.1110,1.400,14.601,"0,000003005751937","1,077032961",CONFIRMED
57.248.851.800,608.300,"1,46E+07",29.80,220,1.846.864.000,5642.00,4.542,8.460,-1.400,15.990,"0,000000442730859","3,815232627",CONFIRMED
37.055.172.600,543.900,"1,03E+07",23.20,8.840,2.002.017.600,5642.00,4.542,8.460,-1.400,15.990,"0,0000006115880297","3,207491231",CONFIRMED
16.332.699.810,217.400,"3,00E+06",17.50,8.930,1.369.090.900,5208.00,4.563,7.720,-1.400,12.957,"0,0000005546133486","1,733205123",CONFIRMED
10.055.502.670,295.100,"1,48E+06",13.60,610,1.732.234.000,5208.00,4.563,7.720,-1.400,12.957,"0,000001222796486","1,215318888",CONFIRMED
9.304.138.780,192.540,"6,37E+06",24.20,4.880,1.403.386.800,4458.00,4.611,6.580,-1.600,14.796,"0,0000008622506811","2,524480145",CONFIRMED
4.337.220.070,249.730,"3,59E+06",47.90,530,1.328.515.200,5390.00,4.499,8.760,600,13.530,"0,000002399098155","1,893409623",CONFIRMED
1.653.889.476,172.420,"1,24E+06",22.30,2.260,1.321.884.500,5390.00,4.499,8.760,600,13.530,"0,000004343800944","1,115347479",CONFIRMED
150.878.319.800,867.970,"6,60E+06",70.60,220,2.066.922.300,5504.00,3.999,1.7370,3.000,12.443,"0,0000002396992273","2,568851884",CONFIRMED
3.553.831.111,310.290,"1,92E+06",77.40,7.400,1.346.406.600,6015.00,4.370,1.0810,-1.200,12.722,"0,000003637975356","1,38491877",CONFIRMED
1.678.326.300,251.230,"1,46E+06",76.10,9.100,1.360.525.900,6015.00,4.370,1.0810,-1.200,12.722,"0,000006237116505","1,209545369",CONFIRMED
5.653.781.630,194.830,"3,67E+06",37.80,4.390,1.317.115.400,5988.00,4.507,9.340,-1.200,14.377,"0,000001435838382","1,915202339",CONFIRMED
5.991.858.270,172.150,"1,86E+06",32.10,9.050,1.368.824.400,6157.00,4.049,1.6950,-200,12.239,"0,000001197110536","1,36491758",CONFIRMED
120.018.355.100,1.163.700,"8,86E+06",46.10,5.800,1.341.874.200,6469.00,4.253,1.4670,4.400,13.256,"0,0000004040007044","2,976575213",CONFIRMED
14.305.175.790,453.500,"8,63E+06",37.50,9.240,1.350.630.100,5741.00,4.555,8.460,-1.600,15.338,"0,000001320908852","2,938366893",CONFIRMED
9.181.891.220,434.300,"3,64E+06",18.20,9.710,1.324.050.500,5741.00,4.555,8.460,-1.600,15.338,"0,000001970817656","1,90682983",CONFIRMED
2.646.227.420,140.700,"1,56E+06",8.40,4.780,1.326.634.300,5167.00,4.555,7.870,-400,15.498,"0,000002215418054","1,246996391",CANDIDATE
2.935.362.067,150.430,"1,05E+07",38.00,8.600,1.361.841.500,4922.00,4.505,8.230,2.000,15.622,"0,000002135312961","3,244379756",CONFIRMED
13.539.535.950,438.900,"1,34E+06",21.80,2.190,1.431.562.900,6109.00,3.985,1.9970,2.000,13.628,"0,000001350674061","1,158447237",CONFIRMED
22.708.237.500,350.300,"2,99E+06",22.00,320,1.337.211.400,6170.00,4.472,9.920,-1.600,14.574,"0,0000006427550061","1,728583235",CONFIRMED
7.970.339.850,266.750,"4,91E+06",23.50,1.070,1.365.577.500,5774.00,4.567,8.180,-3.000,15.833,"0,000001394493026","2,215400641",CONFIRMED
5.334.593.930,264.200,"2,26E+06",14.70,1.580,1.334.344.300,4275.00,4.704,5.330,-7.600,14.853,"0,00000206357475","1,504327092",FALSE POSITIVE
8.496.404.370,221.280,"8,34E+06",21.80,6.280,1.387.359.500,5093.00,4.586,7.090,-3.800,15.888,"0,000001085164924","2,887905816",CONFIRMED
66.184.364.600,515.500,"5,61E+06",21.30,8.770,1.416.225.900,5640.00,4.447,9.780,1.400,14.862,"0,0000003245353611","2,36748812",CONFIRMED
2.032.318.856,115.960,"2,88E+06",20.40,90,1.326.439.400,4670.00,4.635,6.820,600,15.130,"0,000002377415656","1,695582496",CONFIRMED
65.187.037.250,544.000,,,,1.776.208.875,,,,,15.130,"0,0000003477173933",0,CANDIDATE
3.622.755.060,278.680,"1,81E+06",22.30,70,1.329.926.700,5794.00,4.282,1.2160,1.400,14.762,"0,000003205203353","1,343874994",CONFIRMED
2.892.216.772,135.960,"3,61E+06",23.90,8.060,1.328.772.600,4229.00,4.655,6.150,-1.200,15.068,"0,000001958705189","1,898683755",CONFIRMED
187.746.606.000,588.500,"1,58E+07",20.20,150,1.573.506.400,5303.00,4.550,7.530,-4.000,15.206,"0,0000001306060006","3,978693253",CONFIRMED
2.543.063.763,284.730,"1,52E+06",26.50,2.150,1.326.815.900,5579.00,4.389,1.0290,1.400,14.736,"0,000004665140596","1,232882801",CONFIRMED
3.177.414.601,152.620,"1,13E+07",113.70,7.860,1.344.788.920,5303.00,4.630,7.080,-3.800,14.708,"0,000002001365092","3,367937054",CONFIRMED
2.168.451.063,145.800,"4,67E+06",45.50,2.070,1.321.410.700,6153.00,4.382,1.1090,200,15.141,"0,000002801538897","2,160786894",CONFIRMED
37.815.415.700,466.200,"2,86E+06",22.40,5.330,1.411.034.600,4856.00,4.624,7.050,0,12.879,"0,0000005136793987","1,692335664",CONFIRMED
53.578.305.200,519.400,"2,25E+06",15.40,7.690,1.711.857.000,4856.00,4.624,7.050,0,12.879,"0,0000004039259283","1,49966663",CONFIRMED
6.693.328.250,231.100,"7,82E+06",23.40,9.520,1.377.032.400,4245.00,4.641,6.370,0,15.673,"0,000001438621611","2,796068669",CANDIDATE
33.136.286.100,416.300,"8,25E+06",16.30,7.910,1.695.067.600,4245.00,4.641,6.370,0,15.673,"0,0000005234694462","2,872629457",CONFIRMED
7.725.136.190,204.200,"3,82E+06",10.50,9.540,1.768.020.200,4245.00,4.641,6.370,0,15.673,"0,000001101382956","1,954993606",CONFIRMED
10.712.534.750,271.860,"1,20E+07",31.20,7.200,1.371.649.900,4175.00,4.715,5.440,-4.600,15.813,"0,000001057406138","3,462080299",CONFIRMED
32.563.524.900,541.800,"5,78E+06",24.10,3.710,1.634.603.800,5225.00,4.505,8.590,1.400,15.480,"0,0000006932603294","2,404786893",CONFIRMED
12.191.404.050,188.320,"6,66E+06",19.40,910,1.363.367.700,5516.00,4.399,9.670,-600,15.364,"0,0000006436228866","2,580310059",CONFIRMED
6.117.849.720,345.800,"6,05E+05",25.80,3.910,1.336.187.300,6226.00,4.247,1.3330,200,12.168,"0,000002355130314","0,7778174593",CONFIRMED
3.975.996.290,220.290,"2,06E+06",27.30,3.310,1.336.223.800,5143.00,4.561,7.780,-600,14.110,"0,000002308540886","1,435270009",CONFIRMED
7.684.785.040,244.700,"2,74E+06",21.40,450,1.376.403.500,5344.00,4.469,9.070,1.400,14.776,"0,000001326755827","1,655596569",CONFIRMED
990.516.282,201.900,"1,02E+06",20.40,9.890,1.318.415.200,5975.00,3.755,2.3990,-3.800,13.405,"0,00000849304565","1,007968253",FALSE POSITIVE
15.044.709.800,582.300,"9,79E+05",23.40,220,1.332.089.500,5798.00,4.025,1.5250,-4.000,13.037,"0,000001612693121","0,9894442885",CONFIRMED
29.072.629.300,251.600,"4,40E+06",20.90,6.820,1.369.736.400,5799.00,4.370,1.0420,-1.200,14.409,"0,0000003605911672","2,096664017",CANDIDATE
1.118.547.814,155.340,"2,35E+06",21.70,2.210,1.328.482.600,4496.00,4.650,6.580,600,15.793,"0,000005786520629","1,532318505",CONFIRMED
6.421.999.190,261.920,"1,62E+06",25.40,2.810,1.345.803.700,5985.00,4.468,9.810,-400,13.862,"0,000001699366974","1,271219887",CONFIRMED
9.753.740.330,234.800,"4,31E+06",18.90,2.950,1.340.601.400,5806.00,4.528,8.990,-400,15.158,"0,000001003034016","2,07557221",CONFIRMED
81.315.305.200,580.700,"7,16E+06",20.70,130,1.759.957.000,5325.00,4.390,9.750,1.200,15.111,"0,0000002975557095","2,674883175",CONFIRMED
51.328.352.700,935.700,"6,92E+06",34.70,5.820,1.776.741.800,6119.00,4.353,1.1190,-1.000,14.955,"0,0000007595704508","2,63115944",CONFIRMED
19.791.938.900,378.700,"3,84E+06",22.80,9.540,1.493.071.900,6285.00,4.441,1.0390,-1.800,14.090,"0,0000007972521917","1,958826179",CONFIRMED
26.847.596.200,1.006.800,"2,54E+06",39.20,4.570,1.421.702.300,5508.00,3.897,1.9880,1.000,12.848,"0,000001562523501","1,594051442",CONFIRMED
62.891.749.300,683.100,"7,91E+06",22.60,6.320,1.391.277.800,5052.00,4.480,8.550,1.600,15.481,"0,0000004525633381","2,812472222",CONFIRMED
14.871.497.730,240.760,"9,45E+06",27.30,180,1.376.957.300,3825.00,4.749,5.240,700,15.673,"0,0000006745565812","3,073922575",CONFIRMED
2.732.767.897,111.020,"6,13E+06",27.00,7.480,3.540.958.100,3825.00,4.749,5.240,700,15.673,"0,000001692728218","2,47608562",CONFIRMED
119.840.101.900,367.960,"5,45E+07",83.70,1.2690,1.618.634.610,4602.00,4.637,6.750,0,14.945,"0,0000001279343594","7,381531007",FALSE POSITIVE
9.613.753.160,465.400,"7,98E+06",108.60,6.040,1.321.856.790,5997.00,4.364,1.1100,200,14.283,"0,000002017075573","2,824712375",CONFIRMED
6.625.478.100,235.800,"1,22E+06",2.70,2.113,1.361.733.000,5211.00,4.500,8.320,-400,14.110,"0,000001482911852","1,104536102",CANDIDATE
29.968.591.700,667.800,"3,10E+06",26.50,2.820,1.478.598.000,6249.00,4.428,1.0760,-400,14.456,"0,0000009284720576","1,759261209",CONFIRMED
33.240.798.500,467.500,"3,42E+06",20.40,2.310,1.434.668.300,5382.00,4.571,8.270,1.000,14.477,"0,0000005860017673","1,849053812",CONFIRMED
2.976.008.460,427.400,"1,03E+06",25.90,7.150,1.329.812.100,6208.00,3.898,2.0880,-1.000,13.400,"0,000005983965964","1,015874008",FALSE POSITIVE
15.187.270.490,450.900,"2,93E+06",21.40,8.390,1.340.549.500,6136.00,4.414,1.1950,-3.600,14.724,"0,000001237055731","1,710263138",CONFIRMED
28.685.321.200,630.700,"6,89E+06",23.80,9.220,1.598.709.400,5726.00,4.559,8.380,-1.800,15.658,"0,0000009161189615","2,625071428",CONFIRMED
588.001.053,114.510,"2,97E+06",50.90,4.030,1.320.587.540,3814.00,4.687,5.700,2.400,14.934,"0,000008114356217","1,724528921",CONFIRMED
85.735.720.200,762.500,"7,48E+06",20.80,330,1.709.812.100,6096.00,4.397,1.0770,-400,15.301,"0,0000003705670549","2,734410357",CONFIRMED
1.078.389.713,133.940,"3,01E+06",23.60,8.460,1.332.504.100,5325.00,4.384,9.850,1.400,15.143,"0,00000517515446","1,733493582",CONFIRMED
5.037.280.330,206.190,"7,63E+05",20.90,9.600,1.341.094.000,6387.00,4.271,1.3810,2.000,12.189,"0,00000170553343","0,8734987121",CONFIRMED
3.289.726.319,232.740,"2,35E+06",27.00,520,1.317.552.200,5463.00,4.492,9.100,1.600,14.866,"0,000002947813605","1,532644773",CONFIRMED
7.186.445.940,149.720,"4,02E+06",23.80,8.920,1.366.234.500,5463.00,4.492,9.100,1.600,14.866,"0,0000008680693329","2,004993766",CONFIRMED
15.942.484.530,348.940,"1,09E+07",34.30,220,1.463.315.700,5376.00,4.576,8.060,-200,15.886,"0,0000009119762129","3,307113545",CONFIRMED
41.008.111.700,437.600,"1,00E+07",43.90,8.780,1.470.338.200,5303.00,4.630,7.080,-3.800,14.708,"0,0000004446274792","3,169384798",CONFIRMED
11.555.620.420,167.580,"4,42E+06",22.70,8.740,1.381.975.200,5420.00,4.555,8.500,1.400,14.816,"0,0000006042514159","2,101190139",CONFIRMED
12.288.504.600,280.700,"3,42E+06",12.00,6.320,1.416.186.900,5109.00,3.960,1.6710,1.000,14.414,"0,0000009517702694","1,84959455",CONFIRMED
17.132.631.250,305.550,"8,50E+06",26.40,2.980,1.471.546.000,5477.00,4.578,7.940,-1.600,15.842,"0,0000007430995166","2,915818924",CONFIRMED
19.023.136.100,343.100,"4,02E+06",19.70,6.980,1.396.598.800,5569.00,4.459,9.540,1.400,15.198,"0,0000007514971905","2,003996008",CONFIRMED
4.579.482.350,310.600,"2,07E+06",20.00,550,1.350.968.500,5569.00,4.459,9.540,1.400,15.198,"0,000002826010819","1,439096939",CONFIRMED
1.003.931.703,143.610,"4,91E+06",25.20,230,1.320.998.800,4949.00,4.552,7.410,-1.800,15.942,"0,000005960315808","2,216077616",CONFIRMED
614.083.885,98.170,"3,90E+06",36.40,1.060,1.324.696.900,6521.00,4.352,1.2760,2.100,15.177,"0,000006661006365","1,973575436",FALSE POSITIVE
55.822.477.500,545.700,"8,80E+06",23.70,310,1.690.374.100,5162.00,4.611,7.360,-1.800,15.624,"0,000000407318002","2,965805118",CONFIRMED
1.341.452.550,750.200,"2,66E+05",31.20,6.800,1.326.910.600,7495.00,3.926,2.3890,-1.000,12.783,"0,00002330185539","0,5157518783",CANDIDATE
6.110.104.390,231.400,"5,97E+05",11.80,2.840,1.369.121.400,6213.00,4.387,1.1950,3.600,12.716,"0,000001577987224","0,7726577509",CONFIRMED
4.286.866.229,447.260,"1,32E+07",167.30,7.570,1.386.148.820,6228.00,4.441,1.0490,-800,14.982,"0,000004347192643","3,635794274",CONFIRMED
10.273.809.570,325.200,"3,53E+06",19.20,1.250,1.346.574.800,5806.00,4.528,8.990,-400,14.909,"0,000001318887595","1,878297101",CONFIRMED
13.391.551.540,339.100,"4,89E+05",24.50,5.390,1.330.549.900,6197.00,3.837,2.1880,-3.200,10.421,"0,000001055080632","0,6992853495",CONFIRMED
5.629.043.960,372.950,"3,95E+05",32.20,2.370,1.347.467.900,6197.00,3.837,2.1880,-3.200,10.421,"0,000002760607919","0,6284902545",CONFIRMED
8.256.285.700,203.780,"3,73E+05",18.20,8.160,1.379.267.000,6197.00,3.837,2.1880,-3.200,10.421,"0,000001028408372","0,6107372594",CONFIRMED
12.330.879.210,306.640,"8,72E+06",28.30,110,3.619.744.000,5376.00,4.576,8.060,-200,15.886,"0,000001036152123","2,953303235",CONFIRMED
4.421.566.535,212.290,"6,84E+06",31.90,8.690,1.321.846.500,4299.00,4.604,6.970,3.800,15.180,"0,000002000516468","2,615339366",CONFIRMED
15.725.859.410,382.840,"1,31E+07",32.70,1.220,1.339.877.400,5332.00,4.597,7.550,-2.200,16.144,"0,000001014358977","3,623672171",CONFIRMED
1.252.753.881,214.720,"2,00E+06",40.50,4.000,1.331.705.400,5907.00,4.041,1.7050,1.600,14.690,"0,000007141599641","1,414213562",CONFIRMED
13.360.198.640,278.800,"7,00E+06",21.30,5.340,1.318.148.100,4500.00,4.638,6.880,2.800,15.637,"0,0000008694980501","2,645562322",CONFIRMED
76.957.056.000,955.100,"3,67E+06",26.50,6.380,1.923.368.200,5878.00,4.363,1.0410,-2.400,14.353,"0,0000005171174081","1,915985386",CONFIRMED
14.979.743.350,412.600,"1,21E+07",33.20,9.300,1.434.617.400,5062.00,4.481,8.530,1.400,15.549,"0,000001147660962","3,481091783",CANDIDATE
6.744.568.300,381.300,"8,66E+05",6.80,1.199,1.355.092.000,6106.00,4.496,9.230,-3.400,15.319,"0,000002355599246","0,9305912099",CANDIDATE
33.358.598.520,228.600,"1,83E+07",32.20,9.370,1.375.706.100,5009.00,4.515,7.990,0,15.253,"0,0000002855335782","4,273055113",CANDIDATE
8.847.842.730,205.720,"4,60E+06",21.10,470,1.401.508.500,3867.00,4.718,5.520,1.000,14.911,"0,0000009687860565","2,145227261",CONFIRMED
9.989.702.660,370.000,"9,88E+06",24.10,50,1.337.610.200,5265.00,4.580,8.100,1.400,15.909,"0,00000154325581","3,143882949",CONFIRMED
5.632.525.080,214.480,"6,34E+06",70.90,4.550,1.338.181.800,5216.00,4.580,8.040,1.400,14.353,"0,000001586618176","2,518729839",CONFIRMED
1.442.592.305,296.980,"1,66E+06",27.10,2.070,1.340.718.800,7216.00,3.983,2.0430,-3.600,11.558,"0,000008577729566","1,288409873",CONFIRMED
14.172.228.580,262.970,"2,47E+06",24.50,8.690,1.426.013.400,5845.00,4.200,1.3140,-200,13.776,"0,0000007731376383","1,570986951",CONFIRMED
4.920.310.630,404.600,"8,10E+05",17.70,2.420,1.354.057.700,5845.00,4.200,1.3140,-200,13.776,"0,000003426274193","0,9",CONFIRMED
56.493.169.800,870.400,"4,12E+06",31.80,7.070,1.439.926.200,6160.00,3.976,2.0460,2.400,13.524,"0,0000006419655118","2,029531966",CONFIRMED
13.821.420.840,398.500,"7,65E+06",75.30,9.040,1.317.923.700,4983.00,4.660,6.510,-4.400,14.139,"0,000001201335728","2,766224864",CONFIRMED
